id,DateFrom,DateTo,min,mean,max
11,2021-06-02T00:00:00Z,2021-06-03T00:00:00Z,NaN,NaN,NaN
11,2021-06-03T00:00:00Z,2021-06-04T00:00:00Z,NaN,NaN,NaN
11,2021-06-04T00:00:00Z,2021-06-05T00:00:00Z,NaN,NaN,NaN
11,2021-06-05T00:00:00Z,2021-06-06T00:00:00Z,NaN,NaN,NaN
11,2021-06-06T00:00:00Z,2021-06-07T00:00:00Z,1827.31665,1827.450964,1827.655884
11,2021-06-07T00:00:00Z,2021-06-08T00:00:00Z,NaN,NaN,NaN
11,2021-06-08T00:00:00Z,2021-06-09T00:00:00Z,NaN,NaN,NaN
11,2021-06-09T00:00:00Z,2021-06-10T00:00:00Z,NaN,NaN,NaN
11,2021-06-10T00:00:00Z,2021-06-11T00:00:00Z,NaN,NaN,NaN
11,2021-06-11T00:00:00Z,2021-06-12T00:00:00Z,NaN,NaN,NaN
11,2021-06-12T00:00:00Z,2021-06-13T00:00:00Z,NaN,NaN,NaN
11,2021-06-13T00:00:00Z,2021-06-14T00:00:00Z,NaN,NaN,NaN
11,2021-06-14T00:00:00Z,2021-06-15T00:00:00Z,NaN,NaN,NaN
11,2021-06-15T00:00:00Z,2021-06-16T00:00:00Z,NaN,NaN,NaN
11,2021-06-16T00:00:00Z,2021-06-17T00:00:00Z,NaN,NaN,NaN
11,2021-06-17T00:00:00Z,2021-06-18T00:00:00Z,NaN,NaN,NaN
11,2021-06-18T00:00:00Z,2021-06-19T00:00:00Z,NaN,NaN,NaN
11,2021-06-19T00:00:00Z,2021-06-20T00:00:00Z,NaN,NaN,NaN
11,2021-06-20T00:00:00Z,2021-06-21T00:00:00Z,NaN,NaN,NaN
11,2021-06-21T00:00:00Z,2021-06-22T00:00:00Z,NaN,NaN,NaN
11,2021-06-22T00:00:00Z,2021-06-23T00:00:00Z,NaN,NaN,NaN
11,2021-06-23T00:00:00Z,2021-06-24T00:00:00Z,NaN,NaN,NaN
11,2021-06-24T00:00:00Z,2021-06-25T00:00:00Z,NaN,NaN,NaN
11,2021-06-25T00:00:00Z,2021-06-26T00:00:00Z,NaN,NaN,NaN
11,2021-06-26T00:00:00Z,2021-06-27T00:00:00Z,NaN,NaN,NaN
11,2021-06-27T00:00:00Z,2021-06-28T00:00:00Z,NaN,NaN,NaN
11,2021-06-28T00:00:00Z,2021-06-29T00:00:00Z,NaN,NaN,NaN
11,2021-06-29T00:00:00Z,2021-06-30T00:00:00Z,NaN,NaN,NaN
11,2021-06-30T00:00:00Z,2021-07-01T00:00:00Z,NaN,NaN,NaN
11,2021-07-01T00:00:00Z,2021-07-02T00:00:00Z,NaN,NaN,NaN
11,2021-07-02T00:00:00Z,2021-07-03T00:00:00Z,NaN,NaN,NaN
11,2021-07-03T00:00:00Z,2021-07-04T00:00:00Z,NaN,NaN,NaN
11,2021-07-04T00:00:00Z,2021-07-05T00:00:00Z,NaN,NaN,NaN
11,2021-07-05T00:00:00Z,2021-07-06T00:00:00Z,NaN,NaN,NaN
11,2021-07-06T00:00:00Z,2021-07-07T00:00:00Z,NaN,NaN,NaN
11,2021-07-07T00:00:00Z,2021-07-08T00:00:00Z,NaN,NaN,NaN
11,2021-07-08T00:00:00Z,2021-07-09T00:00:00Z,NaN,NaN,NaN
11,2021-07-09T00:00:00Z,2021-07-10T00:00:00Z,NaN,NaN,NaN
11,2021-07-10T00:00:00Z,2021-07-11T00:00:00Z,NaN,NaN,NaN
11,2021-07-11T00:00:00Z,2021-07-12T00:00:00Z,NaN,NaN,NaN
11,2021-07-12T00:00:00Z,2021-07-13T00:00:00Z,NaN,NaN,NaN
11,2021-07-13T00:00:00Z,2021-07-14T00:00:00Z,NaN,NaN,NaN
11,2021-07-14T00:00:00Z,2021-07-15T00:00:00Z,NaN,NaN,NaN
11,2021-07-15T00:00:00Z,2021-07-16T00:00:00Z,1520.453369,1636.546741,1751.21814
11,2021-07-16T00:00:00Z,2021-07-17T00:00:00Z,1702.085205,1720.123896,1775.050903
11,2021-07-17T00:00:00Z,2021-07-18T00:00:00Z,NaN,NaN,NaN
11,2021-07-18T00:00:00Z,2021-07-19T00:00:00Z,NaN,NaN,NaN
11,2021-07-19T00:00:00Z,2021-07-20T00:00:00Z,NaN,NaN,NaN
11,2021-07-20T00:00:00Z,2021-07-21T00:00:00Z,NaN,NaN,NaN
11,2021-07-21T00:00:00Z,2021-07-22T00:00:00Z,NaN,NaN,NaN
11,2021-07-22T00:00:00Z,2021-07-23T00:00:00Z,NaN,NaN,NaN
11,2021-07-23T00:00:00Z,2021-07-24T00:00:00Z,NaN,NaN,NaN
11,2021-07-24T00:00:00Z,2021-07-25T00:00:00Z,NaN,NaN,NaN
11,2021-07-25T00:00:00Z,2021-07-26T00:00:00Z,NaN,NaN,NaN
11,2021-07-26T00:00:00Z,2021-07-27T00:00:00Z,NaN,NaN,NaN
11,2021-07-27T00:00:00Z,2021-07-28T00:00:00Z,NaN,NaN,NaN
11,2021-07-28T00:00:00Z,2021-07-29T00:00:00Z,NaN,NaN,NaN
11,2021-07-29T00:00:00Z,2021-07-30T00:00:00Z,NaN,NaN,NaN
11,2021-07-30T00:00:00Z,2021-07-31T00:00:00Z,NaN,NaN,NaN
11,2021-07-31T00:00:00Z,2021-08-01T00:00:00Z,NaN,NaN,NaN
11,2021-08-01T00:00:00Z,2021-08-02T00:00:00Z,NaN,NaN,NaN
11,2021-08-02T00:00:00Z,2021-08-03T00:00:00Z,NaN,NaN,NaN
11,2021-08-03T00:00:00Z,2021-08-04T00:00:00Z,NaN,NaN,NaN
11,2021-08-04T00:00:00Z,2021-08-05T00:00:00Z,NaN,NaN,NaN
11,2021-08-05T00:00:00Z,2021-08-06T00:00:00Z,NaN,NaN,NaN
11,2021-08-06T00:00:00Z,2021-08-07T00:00:00Z,NaN,NaN,NaN
11,2021-08-07T00:00:00Z,2021-08-08T00:00:00Z,NaN,NaN,NaN
11,2021-08-08T00:00:00Z,2021-08-09T00:00:00Z,NaN,NaN,NaN
11,2021-08-09T00:00:00Z,2021-08-10T00:00:00Z,NaN,NaN,NaN
11,2021-08-10T00:00:00Z,2021-08-11T00:00:00Z,NaN,NaN,NaN
11,2021-08-11T00:00:00Z,2021-08-12T00:00:00Z,NaN,NaN,NaN
11,2021-08-12T00:00:00Z,2021-08-13T00:00:00Z,NaN,NaN,NaN
11,2021-08-13T00:00:00Z,2021-08-14T00:00:00Z,NaN,NaN,NaN
11,2021-08-14T00:00:00Z,2021-08-15T00:00:00Z,NaN,NaN,NaN
11,2021-08-15T00:00:00Z,2021-08-16T00:00:00Z,NaN,NaN,NaN
11,2021-08-16T00:00:00Z,2021-08-17T00:00:00Z,NaN,NaN,NaN
11,2021-08-17T00:00:00Z,2021-08-18T00:00:00Z,NaN,NaN,NaN
11,2021-08-18T00:00:00Z,2021-08-19T00:00:00Z,NaN,NaN,NaN
11,2021-08-19T00:00:00Z,2021-08-20T00:00:00Z,NaN,NaN,NaN
11,2021-08-20T00:00:00Z,2021-08-21T00:00:00Z,NaN,NaN,NaN
11,2021-08-21T00:00:00Z,2021-08-22T00:00:00Z,NaN,NaN,NaN
11,2021-08-22T00:00:00Z,2021-08-23T00:00:00Z,1865.067505,1865.395243,1865.718262
11,2021-08-23T00:00:00Z,2021-08-24T00:00:00Z,NaN,NaN,NaN
11,2021-08-24T00:00:00Z,2021-08-25T00:00:00Z,NaN,NaN,NaN
11,2021-08-25T00:00:00Z,2021-08-26T00:00:00Z,NaN,NaN,NaN
11,2021-08-26T00:00:00Z,2021-08-27T00:00:00Z,NaN,NaN,NaN
11,2021-08-27T00:00:00Z,2021-08-28T00:00:00Z,NaN,NaN,NaN
11,2021-08-28T00:00:00Z,2021-08-29T00:00:00Z,NaN,NaN,NaN
11,2021-08-29T00:00:00Z,2021-08-30T00:00:00Z,NaN,NaN,NaN
11,2021-08-30T00:00:00Z,2021-08-31T00:00:00Z,NaN,NaN,NaN
11,2021-08-31T00:00:00Z,2021-09-01T00:00:00Z,NaN,NaN,NaN
11,2021-09-01T00:00:00Z,2021-09-02T00:00:00Z,NaN,NaN,NaN
11,2021-09-02T00:00:00Z,2021-09-03T00:00:00Z,NaN,NaN,NaN
11,2021-09-03T00:00:00Z,2021-09-04T00:00:00Z,NaN,NaN,NaN
11,2021-09-04T00:00:00Z,2021-09-05T00:00:00Z,NaN,NaN,NaN
11,2021-09-05T00:00:00Z,2021-09-06T00:00:00Z,NaN,NaN,NaN
11,2021-09-06T00:00:00Z,2021-09-07T00:00:00Z,NaN,NaN,NaN
11,2021-09-07T00:00:00Z,2021-09-08T00:00:00Z,NaN,NaN,NaN
11,2021-09-08T00:00:00Z,2021-09-09T00:00:00Z,NaN,NaN,NaN
11,2021-09-09T00:00:00Z,2021-09-10T00:00:00Z,NaN,NaN,NaN
11,2021-09-10T00:00:00Z,2021-09-11T00:00:00Z,NaN,NaN,NaN
11,2021-09-11T00:00:00Z,2021-09-12T00:00:00Z,NaN,NaN,NaN
11,2021-09-12T00:00:00Z,2021-09-13T00:00:00Z,NaN,NaN,NaN
11,2021-09-13T00:00:00Z,2021-09-14T00:00:00Z,NaN,NaN,NaN
11,2021-09-14T00:00:00Z,2021-09-15T00:00:00Z,NaN,NaN,NaN
11,2021-09-15T00:00:00Z,2021-09-16T00:00:00Z,NaN,NaN,NaN
11,2021-09-16T00:00:00Z,2021-09-17T00:00:00Z,NaN,NaN,NaN
11,2021-09-17T00:00:00Z,2021-09-18T00:00:00Z,NaN,NaN,NaN
11,2021-09-18T00:00:00Z,2021-09-19T00:00:00Z,NaN,NaN,NaN
11,2021-09-19T00:00:00Z,2021-09-20T00:00:00Z,NaN,NaN,NaN
11,2021-09-20T00:00:00Z,2021-09-21T00:00:00Z,NaN,NaN,NaN
11,2021-09-21T00:00:00Z,2021-09-22T00:00:00Z,NaN,NaN,NaN
11,2021-09-22T00:00:00Z,2021-09-23T00:00:00Z,NaN,NaN,NaN
11,2021-09-23T00:00:00Z,2021-09-24T00:00:00Z,NaN,NaN,NaN
11,2021-09-24T00:00:00Z,2021-09-25T00:00:00Z,NaN,NaN,NaN
11,2021-09-25T00:00:00Z,2021-09-26T00:00:00Z,NaN,NaN,NaN
11,2021-09-26T00:00:00Z,2021-09-27T00:00:00Z,NaN,NaN,NaN
11,2021-09-27T00:00:00Z,2021-09-28T00:00:00Z,NaN,NaN,NaN
11,2021-09-28T00:00:00Z,2021-09-29T00:00:00Z,NaN,NaN,NaN
11,2021-09-29T00:00:00Z,2021-09-30T00:00:00Z,NaN,NaN,NaN
11,2021-09-30T00:00:00Z,2021-10-01T00:00:00Z,1871.408203,1874.061678,1883.512695
11,2021-10-01T00:00:00Z,2021-10-02T00:00:00Z,1844.987061,1857.549781,1864.072998
11,2021-10-02T00:00:00Z,2021-10-03T00:00:00Z,NaN,NaN,NaN
11,2021-10-03T00:00:00Z,2021-10-04T00:00:00Z,NaN,NaN,NaN
11,2021-10-04T00:00:00Z,2021-10-05T00:00:00Z,NaN,NaN,NaN
11,2021-10-05T00:00:00Z,2021-10-06T00:00:00Z,1885.575195,1910.985341,1916.166382
11,2021-10-06T00:00:00Z,2021-10-07T00:00:00Z,1853.591797,1854.085837,1854.320801
11,2021-10-07T00:00:00Z,2021-10-08T00:00:00Z,1717.400513,1717.400513,1717.400513
11,2021-10-08T00:00:00Z,2021-10-09T00:00:00Z,NaN,NaN,NaN
11,2021-10-09T00:00:00Z,2021-10-10T00:00:00Z,NaN,NaN,NaN
11,2021-10-10T00:00:00Z,2021-10-11T00:00:00Z,NaN,NaN,NaN
11,2021-10-11T00:00:00Z,2021-10-12T00:00:00Z,NaN,NaN,NaN
11,2021-10-12T00:00:00Z,2021-10-13T00:00:00Z,NaN,NaN,NaN
11,2021-10-13T00:00:00Z,2021-10-14T00:00:00Z,NaN,NaN,NaN
11,2021-10-14T00:00:00Z,2021-10-15T00:00:00Z,NaN,NaN,NaN
11,2021-10-15T00:00:00Z,2021-10-16T00:00:00Z,NaN,NaN,NaN
11,2021-10-16T00:00:00Z,2021-10-17T00:00:00Z,NaN,NaN,NaN
11,2021-10-17T00:00:00Z,2021-10-18T00:00:00Z,NaN,NaN,NaN
11,2021-10-18T00:00:00Z,2021-10-19T00:00:00Z,NaN,NaN,NaN
11,2021-10-19T00:00:00Z,2021-10-20T00:00:00Z,NaN,NaN,NaN
11,2021-10-20T00:00:00Z,2021-10-21T00:00:00Z,NaN,NaN,NaN
11,2021-10-21T00:00:00Z,2021-10-22T00:00:00Z,NaN,NaN,NaN
11,2021-10-22T00:00:00Z,2021-10-23T00:00:00Z,NaN,NaN,NaN
11,2021-10-23T00:00:00Z,2021-10-24T00:00:00Z,NaN,NaN,NaN
11,2021-10-24T00:00:00Z,2021-10-25T00:00:00Z,NaN,NaN,NaN
11,2021-10-25T00:00:00Z,2021-10-26T00:00:00Z,NaN,NaN,NaN
11,2021-10-26T00:00:00Z,2021-10-27T00:00:00Z,1875.514771,1941.309114,1954.946167
11,2021-10-27T00:00:00Z,2021-10-28T00:00:00Z,1925.601196,1934.065984,1957.701782
11,2021-10-28T00:00:00Z,2021-10-29T00:00:00Z,NaN,NaN,NaN
11,2021-10-29T00:00:00Z,2021-10-30T00:00:00Z,NaN,NaN,NaN
11,2021-10-30T00:00:00Z,2021-10-31T00:00:00Z,NaN,NaN,NaN
11,2021-10-31T00:00:00Z,2021-11-01T00:00:00Z,1893.903809,1893.903809,1893.903809
11,2021-11-01T00:00:00Z,2021-11-02T00:00:00Z,NaN,NaN,NaN
11,2021-11-02T00:00:00Z,2021-11-03T00:00:00Z,NaN,NaN,NaN
11,2021-11-03T00:00:00Z,2021-11-04T00:00:00Z,NaN,NaN,NaN
11,2021-11-04T00:00:00Z,2021-11-05T00:00:00Z,NaN,NaN,NaN
11,2021-11-05T00:00:00Z,2021-11-06T00:00:00Z,NaN,NaN,NaN
11,2021-11-06T00:00:00Z,2021-11-07T00:00:00Z,NaN,NaN,NaN
11,2021-11-07T00:00:00Z,2021-11-08T00:00:00Z,NaN,NaN,NaN
11,2021-11-08T00:00:00Z,2021-11-09T00:00:00Z,1894.721191,1926.298921,1952.321533
11,2021-11-09T00:00:00Z,2021-11-10T00:00:00Z,NaN,NaN,NaN
11,2021-11-10T00:00:00Z,2021-11-11T00:00:00Z,NaN,NaN,NaN
11,2021-11-11T00:00:00Z,2021-11-12T00:00:00Z,NaN,NaN,NaN
11,2021-11-12T00:00:00Z,2021-11-13T00:00:00Z,NaN,NaN,NaN
11,2021-11-13T00:00:00Z,2021-11-14T00:00:00Z,NaN,NaN,NaN
11,2021-11-14T00:00:00Z,2021-11-15T00:00:00Z,NaN,NaN,NaN
11,2021-11-15T00:00:00Z,2021-11-16T00:00:00Z,1702.712402,1786.52161,1831.32312
11,2021-11-16T00:00:00Z,2021-11-17T00:00:00Z,NaN,NaN,NaN
11,2021-11-17T00:00:00Z,2021-11-18T00:00:00Z,NaN,NaN,NaN
11,2021-11-18T00:00:00Z,2021-11-19T00:00:00Z,NaN,NaN,NaN
11,2021-11-19T00:00:00Z,2021-11-20T00:00:00Z,NaN,NaN,NaN
11,2021-11-20T00:00:00Z,2021-11-21T00:00:00Z,NaN,NaN,NaN
11,2021-11-21T00:00:00Z,2021-11-22T00:00:00Z,NaN,NaN,NaN
11,2021-11-22T00:00:00Z,2021-11-23T00:00:00Z,1915.425903,1917.540528,1923.512085
11,2021-11-23T00:00:00Z,2021-11-24T00:00:00Z,NaN,NaN,NaN
11,2021-11-24T00:00:00Z,2021-11-25T00:00:00Z,NaN,NaN,NaN
11,2021-11-25T00:00:00Z,2021-11-26T00:00:00Z,NaN,NaN,NaN
11,2021-11-26T00:00:00Z,2021-11-27T00:00:00Z,1887.481689,1887.544149,1887.578613
11,2021-11-27T00:00:00Z,2021-11-28T00:00:00Z,NaN,NaN,NaN
11,2021-11-28T00:00:00Z,2021-11-29T00:00:00Z,NaN,NaN,NaN
11,2021-11-29T00:00:00Z,2021-11-30T00:00:00Z,NaN,NaN,NaN
11,2021-11-30T00:00:00Z,2021-12-01T00:00:00Z,NaN,NaN,NaN
11,2021-12-01T00:00:00Z,2021-12-02T00:00:00Z,1927.109985,1936.736228,1947.258179
11,2021-12-02T00:00:00Z,2021-12-03T00:00:00Z,NaN,NaN,NaN
11,2021-12-03T00:00:00Z,2021-12-04T00:00:00Z,NaN,NaN,NaN
11,2021-12-04T00:00:00Z,2021-12-05T00:00:00Z,NaN,NaN,NaN
11,2021-12-05T00:00:00Z,2021-12-06T00:00:00Z,NaN,NaN,NaN
11,2021-12-06T00:00:00Z,2021-12-07T00:00:00Z,NaN,NaN,NaN
11,2021-12-07T00:00:00Z,2021-12-08T00:00:00Z,NaN,NaN,NaN
11,2021-12-08T00:00:00Z,2021-12-09T00:00:00Z,NaN,NaN,NaN
11,2021-12-09T00:00:00Z,2021-12-10T00:00:00Z,NaN,NaN,NaN
11,2021-12-10T00:00:00Z,2021-12-11T00:00:00Z,NaN,NaN,NaN
11,2021-12-11T00:00:00Z,2021-12-12T00:00:00Z,NaN,NaN,NaN
11,2021-12-12T00:00:00Z,2021-12-13T00:00:00Z,1875.6427,1896.140374,1902.869995
11,2021-12-13T00:00:00Z,2021-12-14T00:00:00Z,NaN,NaN,NaN
11,2021-12-14T00:00:00Z,2021-12-15T00:00:00Z,NaN,NaN,NaN
11,2021-12-15T00:00:00Z,2021-12-16T00:00:00Z,NaN,NaN,NaN
11,2021-12-16T00:00:00Z,2021-12-17T00:00:00Z,NaN,NaN,NaN
11,2021-12-17T00:00:00Z,2021-12-18T00:00:00Z,1888.697144,1918.453375,1930.221436
11,2021-12-18T00:00:00Z,2021-12-19T00:00:00Z,1821.082275,1910.990227,1930.601685
11,2021-12-19T00:00:00Z,2021-12-20T00:00:00Z,1884.44873,1903.243933,1914.313599
11,2021-12-20T00:00:00Z,2021-12-21T00:00:00Z,1925.05127,1925.868979,1927.180054
11,2021-12-21T00:00:00Z,2021-12-22T00:00:00Z,NaN,NaN,NaN
11,2021-12-22T00:00:00Z,2021-12-23T00:00:00Z,1859.355347,1860.062577,1860.278564
11,2021-12-23T00:00:00Z,2021-12-24T00:00:00Z,NaN,NaN,NaN
11,2021-12-24T00:00:00Z,2021-12-25T00:00:00Z,NaN,NaN,NaN
11,2021-12-25T00:00:00Z,2021-12-26T00:00:00Z,NaN,NaN,NaN
11,2021-12-26T00:00:00Z,2021-12-27T00:00:00Z,NaN,NaN,NaN
11,2021-12-27T00:00:00Z,2021-12-28T00:00:00Z,NaN,NaN,NaN
11,2021-12-28T00:00:00Z,2021-12-29T00:00:00Z,NaN,NaN,NaN
11,2021-12-29T00:00:00Z,2021-12-30T00:00:00Z,NaN,NaN,NaN
11,2021-12-30T00:00:00Z,2021-12-31T00:00:00Z,1865.530396,1865.530516,1865.530518
11,2021-12-31T00:00:00Z,2022-01-01T00:00:00Z,1866.471191,1902.638902,1923.374268
11,2022-01-01T00:00:00Z,2022-01-02T00:00:00Z,NaN,NaN,NaN
11,2022-01-02T00:00:00Z,2022-01-03T00:00:00Z,1826.813965,1852.925657,1884.726563
11,2022-01-03T00:00:00Z,2022-01-04T00:00:00Z,NaN,NaN,NaN
11,2022-01-04T00:00:00Z,2022-01-05T00:00:00Z,1903.15332,1926.760342,1933.771606
11,2022-01-05T00:00:00Z,2022-01-06T00:00:00Z,1899.18042,1901.212676,1902.800537
11,2022-01-06T00:00:00Z,2022-01-07T00:00:00Z,NaN,NaN,NaN
11,2022-01-07T00:00:00Z,2022-01-08T00:00:00Z,NaN,NaN,NaN
11,2022-01-08T00:00:00Z,2022-01-09T00:00:00Z,1842.531982,1865.952999,1904.485962
11,2022-01-09T00:00:00Z,2022-01-10T00:00:00Z,1887.32251,1919.101461,1924.724487
11,2022-01-10T00:00:00Z,2022-01-11T00:00:00Z,1882.989624,1918.201104,1927.168091
11,2022-01-11T00:00:00Z,2022-01-12T00:00:00Z,1863.871094,1866.232184,1871.384399
11,2022-01-12T00:00:00Z,2022-01-13T00:00:00Z,NaN,NaN,NaN
11,2022-01-13T00:00:00Z,2022-01-14T00:00:00Z,NaN,NaN,NaN
11,2022-01-14T00:00:00Z,2022-01-15T00:00:00Z,1749.885864,1863.718526,1893.387085
11,2022-01-15T00:00:00Z,2022-01-16T00:00:00Z,1809.30188,1884.868636,1908.996094
11,2022-01-17T00:00:00Z,2022-01-18T00:00:00Z,NaN,NaN,NaN
11,2022-01-18T00:00:00Z,2022-01-19T00:00:00Z,NaN,NaN,NaN
11,2022-01-19T00:00:00Z,2022-01-20T00:00:00Z,1797.174927,1850.130318,1876.991821
11,2022-01-20T00:00:00Z,2022-01-21T00:00:00Z,1859.324097,1863.18519,1864.893677
11,2022-01-21T00:00:00Z,2022-01-22T00:00:00Z,1775.504395,1775.504456,1775.504517
11,2022-01-22T00:00:00Z,2022-01-23T00:00:00Z,NaN,NaN,NaN
11,2022-01-23T00:00:00Z,2022-01-24T00:00:00Z,NaN,NaN,NaN
11,2022-01-24T00:00:00Z,2022-01-25T00:00:00Z,NaN,NaN,NaN
11,2022-01-25T00:00:00Z,2022-01-26T00:00:00Z,1824.904053,1875.743064,1899.360474
11,2022-01-26T00:00:00Z,2022-01-27T00:00:00Z,1896.240723,1896.284048,1896.285278
11,2022-01-27T00:00:00Z,2022-01-28T00:00:00Z,NaN,NaN,NaN
11,2022-01-28T00:00:00Z,2022-01-29T00:00:00Z,1873.475342,1874.514617,1874.781372
11,2022-01-29T00:00:00Z,2022-01-30T00:00:00Z,1817.339722,1904.524071,1925.654785
11,2022-01-30T00:00:00Z,2022-01-31T00:00:00Z,1858.311035,1913.443853,1928.01416
11,2022-01-31T00:00:00Z,2022-02-01T00:00:00Z,1889.948486,1910.342589,1913.369507
11,2022-02-01T00:00:00Z,2022-02-02T00:00:00Z,1916.884399,1918.967327,1924.345581
11,2022-02-02T00:00:00Z,2022-02-03T00:00:00Z,NaN,NaN,NaN
11,2022-02-03T00:00:00Z,2022-02-04T00:00:00Z,NaN,NaN,NaN
11,2022-02-04T00:00:00Z,2022-02-05T00:00:00Z,NaN,NaN,NaN
11,2022-02-05T00:00:00Z,2022-02-06T00:00:00Z,1832.070801,1881.4753,1894.816528
11,2022-02-06T00:00:00Z,2022-02-07T00:00:00Z,NaN,NaN,NaN
11,2022-02-07T00:00:00Z,2022-02-08T00:00:00Z,NaN,NaN,NaN
11,2022-02-08T00:00:00Z,2022-02-09T00:00:00Z,1797.230713,1797.230713,1797.230713
11,2022-02-09T00:00:00Z,2022-02-10T00:00:00Z,1699.002563,1699.575688,1699.886841
11,2022-02-10T00:00:00Z,2022-02-11T00:00:00Z,1901.675903,1913.718174,1917.268555
11,2022-02-11T00:00:00Z,2022-02-12T00:00:00Z,1892.560059,1892.589944,1892.595581
11,2022-02-12T00:00:00Z,2022-02-13T00:00:00Z,NaN,NaN,NaN
11,2022-02-13T00:00:00Z,2022-02-14T00:00:00Z,1879.164795,1882.903603,1887.235107
11,2022-02-14T00:00:00Z,2022-02-15T00:00:00Z,1838.648682,1900.384797,1927.495972
11,2022-02-15T00:00:00Z,2022-02-16T00:00:00Z,1901.723877,1922.573114,1931.821899
11,2022-02-16T00:00:00Z,2022-02-17T00:00:00Z,NaN,NaN,NaN
11,2022-02-17T00:00:00Z,2022-02-18T00:00:00Z,1811.502075,1812.823662,1813.652588
11,2022-02-18T00:00:00Z,2022-02-19T00:00:00Z,NaN,NaN,NaN
11,2022-02-19T00:00:00Z,2022-02-20T00:00:00Z,1884.323364,1888.009545,1895.003784
11,2022-02-20T00:00:00Z,2022-02-21T00:00:00Z,1809.655273,1893.44437,1917.808228
11,2022-02-21T00:00:00Z,2022-02-22T00:00:00Z,1884.949707,1886.668383,1888.175903
11,2022-02-22T00:00:00Z,2022-02-23T00:00:00Z,1778.885376,1778.9263,1778.952271
11,2022-02-23T00:00:00Z,2022-02-24T00:00:00Z,NaN,NaN,NaN
11,2022-02-24T00:00:00Z,2022-02-25T00:00:00Z,NaN,NaN,NaN
11,2022-02-25T00:00:00Z,2022-02-26T00:00:00Z,1798.629272,1896.411403,1905.678345
11,2022-02-26T00:00:00Z,2022-02-27T00:00:00Z,1903.917847,1908.829428,1911.756348
11,2022-02-27T00:00:00Z,2022-02-28T00:00:00Z,1890.566406,1895.69061,1900.61084
11,2022-02-28T00:00:00Z,2022-03-01T00:00:00Z,1833.771484,1894.440891,1909.860962
11,2022-03-01T00:00:00Z,2022-03-02T00:00:00Z,1868.086426,1882.078228,1893.533447
11,2022-03-02T00:00:00Z,2022-03-03T00:00:00Z,1857.332642,1895.61651,1912.15564
11,2022-03-03T00:00:00Z,2022-03-04T00:00:00Z,1823.030151,1900.833378,1921.578125
11,2022-03-04T00:00:00Z,2022-03-05T00:00:00Z,1894.510986,1921.913266,1934.054932
11,2022-03-05T00:00:00Z,2022-03-06T00:00:00Z,NaN,NaN,NaN
11,2022-03-06T00:00:00Z,2022-03-07T00:00:00Z,NaN,NaN,NaN
11,2022-03-07T00:00:00Z,2022-03-08T00:00:00Z,1897.897949,1920.138421,1930.129517
11,2022-03-08T00:00:00Z,2022-03-09T00:00:00Z,1915.399658,1931.585475,1940.71814
11,2022-03-09T00:00:00Z,2022-03-10T00:00:00Z,1922.877686,1939.822919,1940.771729
11,2022-03-10T00:00:00Z,2022-03-11T00:00:00Z,1869.158203,1926.035833,1928.631714
11,2022-03-11T00:00:00Z,2022-03-12T00:00:00Z,NaN,NaN,NaN
11,2022-03-12T00:00:00Z,2022-03-13T00:00:00Z,1818.936157,1867.127319,1911.980225
11,2022-03-13T00:00:00Z,2022-03-14T00:00:00Z,NaN,NaN,NaN
11,2022-03-14T00:00:00Z,2022-03-15T00:00:00Z,1937.262451,1946.549823,1952.161377
11,2022-03-15T00:00:00Z,2022-03-16T00:00:00Z,1882.009644,1915.90281,1926.569092
11,2022-03-16T00:00:00Z,2022-03-17T00:00:00Z,1896.453003,1896.730941,1897.467407
11,2022-03-17T00:00:00Z,2022-03-18T00:00:00Z,NaN,NaN,NaN
11,2022-03-18T00:00:00Z,2022-03-19T00:00:00Z,1908.40332,1911.036038,1913.309448
11,2022-03-19T00:00:00Z,2022-03-20T00:00:00Z,1906.863647,1918.788087,1924.075684
11,2022-03-20T00:00:00Z,2022-03-21T00:00:00Z,1890.453613,1907.206244,1914.748535
11,2022-03-21T00:00:00Z,2022-03-22T00:00:00Z,1909.296387,1910.181711,1913.203491
11,2022-03-22T00:00:00Z,2022-03-23T00:00:00Z,NaN,NaN,NaN
11,2022-03-23T00:00:00Z,2022-03-24T00:00:00Z,NaN,NaN,NaN
11,2022-03-24T00:00:00Z,2022-03-25T00:00:00Z,NaN,NaN,NaN
11,2022-03-25T00:00:00Z,2022-03-26T00:00:00Z,1904.74939,1905.59795,1908.155884
11,2022-03-26T00:00:00Z,2022-03-27T00:00:00Z,1894.192627,1895.45137,1898.580444
11,2022-03-27T00:00:00Z,2022-03-28T00:00:00Z,NaN,NaN,NaN
11,2022-03-28T00:00:00Z,2022-03-29T00:00:00Z,1870.005493,1904.025282,1922.546143
11,2022-03-29T00:00:00Z,2022-03-30T00:00:00Z,1913.007568,1915.080355,1916.19519
11,2022-03-30T00:00:00Z,2022-03-31T00:00:00Z,1905.31543,1910.608495,1915.50293
11,2022-03-31T00:00:00Z,2022-04-01T00:00:00Z,1856.510498,1856.817097,1856.949951
11,2022-04-01T00:00:00Z,2022-04-02T00:00:00Z,1769.029297,1840.9551,1867.059692
11,2022-04-02T00:00:00Z,2022-04-03T00:00:00Z,NaN,NaN,NaN
11,2022-04-03T00:00:00Z,2022-04-04T00:00:00Z,1814.633179,1886.72253,1918.882568
11,2022-04-04T00:00:00Z,2022-04-05T00:00:00Z,1903.057251,1905.293956,1905.689941
